date|rating|product|cleaned_text
2012-08|5.0|Moroccan Argan Oil|pros conditions hair smell good paraben free cheap easy to find cons none overall i love this conditioner i have very healthy hair and i don t know if its the shampoo conditioner or both but after i wash my hair it feel sooooo soft and looks even more shiny than it usually is i just can stop feeling it i love how it smells too and it was cheap and easy to find i love that it is paraben free too i don t know how people don t love this conditioner i can t wait to try the rest of the shampoo and conditioners in this brand 
2012-08|2.0|Moroccan Argan Oil|didn t like this conditioner at all i have very thick curly hair so i thought i would give it a try since i use argan oil in my hair it did nothing to make my hair feel more hydrated i have had much better results with cheaper products like garnier and aussie i would not buy it again 
2012-08|4.0|Moroccan Argan Oil|i suffer from dry and very easily tangled hair as my individual strands of hair are very fine but i have lots of it my hairdresser suggested i try some products with argan oil in them to try and naturally bring moisture back to my hair i found this organix range really helped my hair bring back its moisture and made it 100 more manageable i use the shampoo and conditioner plus with miracle moist aussie conditioner which makes the organix one last 10 times longer if your hair is really dry and hard to manage use one of there hair serums on wet hair and then comb through they give your hair that extra boost of moisture and shine 
2012-08|3.0|Moroccan Argan Oil|this conditioner just doesn t compare well to the other argan products on the market it wasn t as hydrating as i expected i recommend one n only argan oil moisture repair conditioner instead 
2012-08|5.0|Moroccan Argan Oil|so let me begin by saying i thought this product was a complete flop but then i figured out a different way of using it with my regular pantene conditioner i would just rinse out all of it in the shower i did the same when i first purchased this conditioner and it was horrible like i had no conditioner in my hair so i worked out a way to use this with amazing results i don t completely rinse out this conditioner and when i m done toweling my hair still mostly wet damp i put a pea sized amount in through my hair like a serum omg i was floored i didn t want to waste this entire bottle so through experimentation i ve made this conditioner my hg even i would have problems with this conditioner if i had to rinse it all out i just don t think that this is a full rinse conditioner try this technique if your having problems you have nothing to lose 
2012-08|4.0|Moroccan Argan Oil|i dyed my hair blonde a while ago which left my hair feeling quite dry this conditioner is better than any other sulfate free products i ve tried e g boots naked range and just as good as any other moisturising ones i use this every day and my hair feels just a soft maybe softer than before dyeing the only drawback is the smell too sweet sigh nothing smells as good as the john frieda brilliant brunette conditioner 
2012-08|2.0|Moroccan Argan Oil|let me just say the whole organix line is probably the best smelling drugstore shampoos and conditioners you can buy the performance however is a totally different story i have tried the coconut shampoo and conditioner in the past and it was not a good experience you d think i would have learned my lesson then i decided to give the moroccan argan oil line a try anyway once again just as the coconut conditioner did it didn t moisturize or detangle my hair at all my hair felt stiff and sort of crunchy when i got out the shower it took me forever and a day to comb the tangles out of my hair it also stripped my hair pretty bad i so wanted to like this stuff because it smells so good but it s so horrible for my hair makes me kinda sad actually lol anyway i give it 2 lippies for the great scent 
2012-08|1.0|Moroccan Argan Oil|this was horrible its so thick that its almost impossible to get out of the bottle my hair is about half way down my back and i used a nickle sized drop just to put on my ends and it made my hair feel weighed down and greasy it smells good but that s about it i would never buy this again and i plan on going and returning the remaining product today 
2012-08|5.0|Moroccan Argan Oil|my hair is waist length thick and naturally spirally curly i grow it out every 4 years and donate to locks of love so i use only the best but affordable products i only wash twice a week using minimal shampoo however conditioner must be top notch and control these curls i had read that argan oil is a great conditioner for thick curly hair so i gave this a shot i love the smell and if you get lucky you can find the 50 free bottle huge lasts a long time the texture of the conditioner is very thick almost like a lotion i use quite a bit twice a week and leave it in for at least 5 minutes in the shower rinse out with cold water and braid the locks no leave in conditioners they make my hair into the amazon it makes my hair super shiny the curls are very controlled no tangling or knots and the spirals fall beautifully my hair feels very strong and healthy the scent of the conditioner is also very pleasing for the price and the awesome ingredients i am addicted to this stuff it is all i need in a conditioner 
2012-08|3.0|Moroccan Argan Oil|i bought this at costco there have a set there which includes the shampoo and penetrating oil this is pretty average it doesn t detangle your hair when your in the shower i like when i can run my fingers through my hair with conditioner in it that way i feel like its going to make my hair soft this doesn t really do it its not bad either it kinda makes my hair thicker for some reason its really average tho theres no wow factor here and its just a marginal conditioner i m done with organix and i m done with quot argan oil quot i m not going to fall for the hype anymore 
2012-08|5.0|Moroccan Argan Oil|i love this conditioner i use it in conjunction with the shampoo and the two have transformed my hair this makes it so shiny and glossy before using these products i had to wash my hair every other day without fail now i can go a maximum of four days if i have to my hair used to take all day to dry it s down to my waist and with this it dries in only four hours i would like to point out that after squeezing the excess water out of your hair do not try and brush comb your hair give it about 45 minutes and a lot of the tangles will fall out by themselves making it much easier to get a wide toothed comb through your hair you do need to leave the conditioner in for three minutes to get the best result and do not apply it to your scalp it will weigh your hair down and give a greasy appearance i have also noticed that other users have stated that their hair feels really weird after using it this is because you haven t washed it out properly and yes i am speaking from personal experience give your hair a really good rinse and squeeze the hair out onto the palm of your hand if the water looks even a little bit milky keep rinsing 
2012-08|2.0|Moroccan Argan Oil|doesn t generate oily scalp but also doesn t really condition my hair it s not drier but it is frizzier not sure how that works but there you go the smell is pretty neutral one of those products that really doesn t do anything other than add an extra step and make me think i am doing something productive in the shower 
2012-08|1.0|Moroccan Argan Oil|awful i bought this because i love argan oil will never be tryinthis again you have to use so much every time just to get it evenly throughout your hair i have hair about 4 inches past my shoulders and even afterwards it doesn t hydrate at all and it made my fine hair soooo tangley it also smells like a guy s cologne and made my hair smell like it 
2012-08|1.0|Moroccan Argan Oil|pretty container smells lovely performs terribly it s as if i didn t even use conditioner in my hair made my long fine hair tangle something awful and didn t hydrate at all my hair is dark but it s bleached blonde so i use the kerastase line of products as my staple since it s painfully expensive i m always on the lookout for cheaper ones that perform fairly well just to relieve my budget every now and then i had high hopes for this one but it s definitely not up to par i can understand if this was touted for strengthening properties and chocked full of keratin or something which would mean that it wasn t a necessarily hydrating conditioner but this has none of that aside from being a conditioner which by definition should hydrate and smooth the hair it s a moroccan oil blend yet it dries my hair so disappointing money down the drain 
2012-08|1.0|Moroccan Argan Oil|i really wanted to like this conditioner it s decently priced and easily found however this conditioner did not do the job at all the bottle claims quot a precious blend of moroccan argan oil which instantly penetrates the hair shaft while creating soft seductive silky perfection quot sounds nice right now i usually comb out my hair with a wide tooth comb when my hair is coated in conditioner this conditioner did not detangle at all i had to use way too much to get it done and by that time i had combed out a fair amount of hair it has that generic cheap conditioner fragrance the ingredients aren t really natural at all nor even organic as they re name organix suggests the argan oil is pretty fair down on the ingredient list that should have been the first red flag did not leave my hair moisturized to get an idea of how much product i had to use to even get it to work to comb through my hair i have used half a 386 ml bottle in a week i will never ever buy this again and although this is my first time trying this organix brand i doubt i will ever buy anything else from them either i m going to use this up just because i hate wasting money and it won t take long either considering the amount needed 
2012-08|1.0|Moroccan Argan Oil|no no no the product is really hard to get out after a couple uses and my hair felt no moisture what so ever i would not recommend this to anyone unless you want a conditioner to not do anything to your hair i got it on sale for 4 99 original was 9 99 at shoppers drug mart and now know why 
2012-08|5.0|Moroccan Argan Oil|okay so i bought a trial size conditioner from ulta just to try it out and my hair stylist told me that it worked well for my hair so i will be buying again and i want to also try out their other conditioners to mix with my nioxin therapy treatment conditioner 
2012-08|1.0|Moroccan Argan Oil|no no no
2012-08|1.0|Moroccan Argan Oil|this was not a good conditioner at all usually when i use a mositrueing shampoo it makes my hair shiny this made it so dry i was so disappointed since i though this would make it nice and shinny and soft its a pretty bad product i would recommened dont use it since it seems like i have more slpit ends after using it also i have super thick black curly hair and it is indian hair so it did not help what so ever 
2012-08|5.0|Moroccan Argan Oil|i have thick dry color treated hair it took me a couple of weeks to get used to this shampoo and the matching condish i agree the shampoo leaves my hair a bit tangled and acts like a clarifying shampoo i thought it was going to be too drying but i was wrong my hair comes out super shiny and manageable after i blow dry and flat iron i seem to use a lot of this even though my hair is short i try and stock up when ulta has a buy one get one 50 off it s a great value 
2012-08|5.0|Moroccan Argan Oil|this is essential if you are using the coordinating shampoo does not leave my hair flat and i can use it everyday without build up i normally use sprayon leave in conditioners for that reason but this conditioner leaves my hair soft shiny and full of body 
2015-08|5.0|Macadamia Oil Intensive Moisture Mask|i colored and ironed my hair a lot this year and really fried it so much that i could feel my ends start to crunch when i brushed them this mask is inexpensive and has a nice clean creamy smell so i ve been incorporating it into my routine the trick to using this mask is to apply it before washing your hair once a week i leave this on for about 5 10 minutes then wash and condition normally by the time i m rinsing my conditioner out i can feel the difference but more importantly there is no more crunching and my ends definitely look stronger and healthy 
2015-08|5.0|Macadamia Oil Intensive Moisture Mask|this is my hg hair mask i have used the macadamia deep repair masque which i loved and i would buy it again but the organix macadamia oil intensive moisture mask is amazing for the price i have super tight 3c curls and this does amazing things 
2015-08|3.0|Macadamia Oil Intensive Moisture Mask|this does the job smells okay but gives a silicone y slippery feeling afterwards this isn t actually overly good for your hair this product is moisturising i guess i left mine on overnight and it was very manageable and soft in the morning but honestly it functions better as a conditioner there are better ones out there 
2014-08|1.0|Macadamia Oil Intensive Moisture Mask|definite disappointment with this product one of the worst hair masks i have ever used wouldn t even call this a mask at most a quot conditioner quot made my hair feel basic and decent after use i even tried using the product on dry hair damp hair wet hair etc doesnt work just don t buy the end 
2013-08|4.0|Macadamia Oil Intensive Moisture Mask|i have 4a 4b hair and have used this for a few months when i deep condition with it overnight i get the best results which are good slip and great curl definition the packaging is ridiculous for the shower and unless there s a sale on it may not be worth the price unless it s walmart or target but i must admit i am addicted to the stuff 
2013-08|2.0|Macadamia Oil Intensive Moisture Mask|this is the worst least effective hair mask i ve tried i ve even tried leaving it on for 30 minutes covered with shower cap then covered in warm towel leaves my hair feeling like i had not conditioned it at all had a feeling of straw and had so many tangles and knots i found it strange won t buy again still on the search for a good moisturizing hair mask may try a l oreal brand 
2013-08|1.0|Macadamia Oil Intensive Moisture Mask|i really dislike this product i have fine curly frizzy hair that can get really dry at times this is the second mask treatment i ve bought from this brand and i would never buy this again it is horrible does absolutely nothing for my hair and leaves it tangled and feeling unconditioned it is also not shower friendly because it is in a screw top jar which is super hard to manage in the shower and hard to get the correct amount the first time the only upside i could find with this product is that it smells nice but that is definitely not enough to make me repurchase do yourself a favor and skip this mask 
2013-08|4.0|Macadamia Oil Intensive Moisture Mask|this comes in a jar which makes it difficult for me to use in the shower but it works well on my hair while it is not the most moisturizing deep treatment i have used it does give my hair definition and softens without leaving my hair too frizzy it has the consistency of pudding and is yellow in color i have used the original macadamia mask and that one is much better than the organix for moisturizing abilities but the organix version is better suited for those with fine medium hair textures and will provide more volume it does have a protein in it so if you are protein sensitive than skip this one if you like organix products in general this one is nice to use and it has a decent smell i allow it to sit in my hair while in the shower for 3 5 minutes and then i rinse it out it leaves no residue and my hair doesn t look dull once it air dries i think i paid less than 8 dollars for mine at cvs though i would wait for when it comes on sale 
2013-08|4.0|Macadamia Oil Intensive Moisture Mask|okay i recently brought this product this past monday and i tried it so this is review is based on my first impression i have the macadamia oil shampoo so after i used the shampoo i decided to not use the conditioner since i was going to use the mask so after applying it i left it in my hair for the 3 5 minutes but i decided to leave it in longer and wash it out last minute after i rinsed it out and towel drying my hair already i felt a difference my hair feels softer and my split ends are not noticeable next time i do the mask again i will try and use cold water as oppose to luke warm see if it makes a difference 
2013-08|4.0|Macadamia Oil Intensive Moisture Mask|this product gives you about ten uses and is a good price for a product that works quite well 
2013-08|1.0|Macadamia Oil Intensive Moisture Mask|i love organix brand it has never dissapointed me but this time they did this hair mask its the worst thing i have ever put on my hair it left it like if i went to the beach and never washed my hair it was horribly hard and strawlike i will never buy this mask again 
2013-08|3.0|Macadamia Oil Intensive Moisture Mask|i originally went into rite aid today looking for the macadamia nut oil mask in the green jar that retails for around 30 while searching i found this product i have never used the organix brand but i have friends who have liked these products once i saw the great price 9 00 i opted to try this instead of the one i had originally intended to buy i showered washed my hair with redken all soft shampoo and then put a size able glob of the organix mask onto my towel dried hair i left the product in for over two hours then rinsed and towel dried i am not certain if this mask does any better of a job than using a thick conditioner as a treatment for the same amount of time my hair feels soft but my hair feels the exact same after using my redken conditioner this product does smell incredible and i think it would make a great conditioner as a mask i do think it could be more moisturizing i have fairly thick color treated ash blonde hair that tends to dry straight i thought i should include this into my review as everyone s hair tends to respond to treatments differently 
2012-08|5.0|Macadamia Oil Intensive Moisture Mask|finally a mask that made my hair shiny and healthy looking most masks all the do is coat my hair with tons of silicones petrolatum mineral oil etc this one doesn t feel or is super moisturizing while applying it but the effects are awesome my hair looks and feel rich and luxurious i only did the 5 minute application next time will do the recommended 20 minutes with heat great product i am beyond happy and impressed with the results 
2015-08|2.0|hydrating macadamia penetrating oil|i highly dislike this stuff it didn t do anything but just make my hair oily even when applied to damp hair and the smallest amount i bought it hoping i d love it cuz it s such a cute package amp it just looks so attractive but sadly organix is seeming to just disappoint me no matter how badly i wanna love them sigh btw the bottle says you can put it on dry hair for split ends and flyaways but it made it ssoooo greasy and oily even when i massage it in to my hair and brush it i won t buy this again i ll stick to coconut oil amp 128587 
2014-08|4.0|hydrating macadamia penetrating oil|i received this item by mistake when i tried to order the dry styling oil i figured that i didn t need another thick oil because i already had the renewing moroccan argan penetrating oil and it was woking well however this turned out to be pleasant mistake i actually prefer it over the argan oil hands down i thought they would be the same aside from sent i couldn t have been more wrong the argan oil is thick and heavy like olive oil it would leave my hands greasy after applying it to my hair and it was easy to use too much and end up with oily hair but it did help so i continued using it but with the macadamia oil it is a little thinner in consistency and after i rub it into my hair what s left on my hands seems to soak in not leaving me scrambling for the nearest thing to wipe my hand on i can even use it on my ends when my hair is dry without risking it making my hair feel dirty or sticky my only complaints are definitely with the bottle it would work so much better with a pump for two reasons 1 it s near impossible to get the same needed amount every time when you have to pour it and 2 it s hard to hold the bottle if you ve already applied the oil to your hair once because it can easily become slippery from the slightest oil still left on your hands i would hate to spill such a good product due to a less than fantastic bottle design 
2015-08|3.0|Macadamia Dry Styling Oil| this serum was waaaay better than the coconut milk serum this one is thinner and smelled better and did a little more for my hair i have dry hair and i used this back before i knew anything about hair this served as a de frizzer for me and it worked well for that it made my hair shiny and soft but it wasn t as beneficial in the long run for my hair that s what silicones the big component in this product do they make your hair look good in the now but as soon as you wash it out it is in the same state as before after i learned more about hair i only used this for heat styling then i was introduced to paul mitchell super skinny serum which worked better for me during the heat styling occasions so i gave this product away now i just use pure almond oil argan oil or coconut oil on the ends of my hair and they do the same thing this serum did but they are beneficial to my hair in the long run as they improve moisture retention 
2013-08|5.0|Macadamia Dry Styling Oil|i ve been using this for maybe 6 months now and really like it i have semi coarse straight asian hair that can get dried out on the ends about chin length w layers i use a dime sized amount probably a bit less rub between my hands then apply mostly to the ends whatever s left over gets lightly run through damp ish hair and very gently patted on the top near my part to calm any flyaways i then let it air dry w o no problems or greasy look if i remember or feel like making an effort i run a brush through after it dries maybe sure it d probably help my hair look even more shiny and amazing if i used it before blow drying but i hate blow drying the best part of this stuff it s a drugstore product so it s affordable and it smells like kissing potion you know that lip gloss that came in a rollerball applicator the only drawback the packaging wish it came in a dropper bottle or squeeze bottle or something similarly easy to control the top is just a hole w a flip cap so sometimes you get more than you want and it spills and spreads out the top also if it was packaged differently there wouldn t be a need for the extraneous box that it comes on i d rather it be quot free standing quot and sealed or something 
2013-08|5.0|Macadamia Dry Styling Oil|i love this product im on my third bottle now this is truly amazing and made my once dry and dull hair lively and moisturised again and its not like other serums ive tried eg keratse which made it all tangly the next day i love it even though it retails expensive in australia 25 
2013-08|4.0|Macadamia Dry Styling Oil|i thought this was a really good nice smelling oil in which you can leave in your hair and can be used on dry hair which is really good it left my hair feeling soft and easier to manage as i have bleach on the ends of my due to dip dying it doesn t leave your hair feeling to oily or sticky as it s quite a light oil the only downside to it is when you leave the bottle on it s side it starts to leak a bit other then that good value for what you get the packaging wasn t any thing fancy but everything else was worth the price 
2013-08|4.0|Macadamia Dry Styling Oil|i really love the smell of this product a bit nutty i apply this on my hair to prevent frizz and to bring a nice finish to my hair it does not leaves any residues to my hair they are soft and shinny love it 
2013-08|5.0|Macadamia Dry Styling Oil|this product is amazing for curly thick haired girls who want a product that moisturizes as well as defrizzes this is it i can definitely see a difference regarding the definition of my curls and the decresased frizziness when i don t use this product it s fairly inexpensive is widely available and smells great the packaging is kind of difficult since it doesn t have a pump so it s kind of difficult to pour too much into your hand but since i have really thick hair too much of this oil is a non issue 
2013-08|5.0|Macadamia Dry Styling Oil|this is a great lightweight and great smelling oil i have very dry hair but most oils weight down my hair and make it oily but this oil is lightweight but moisturizing enough to give me the effect i want i only wish that it was in a pump for a less messy application 
2013-08|5.0|Macadamia Dry Styling Oil|this is my first review i had to do it i have baby fine hair so i am careful what i use but i also color my hair over the last several months my hair has become extremely dry my stylist told me i needed moisture since i had done a protein treatment i have tried several masks and protein treatments including enjoy aphogee and it s a 10 they worked but only for the day they next day my hair was dry again i read reviews on this and the shampoo conditioner and decided to give this a try wow i can t say enought good things about this oil it has revitalized my hair and doesn t feel greasy or weigh it down i use it before and after styling and my hair now feels softer than ever even the next day 
2013-08|5.0|Macadamia Dry Styling Oil|i had basically sworn off hair products because they were just gunking up my hair but when i moved to chicago i needed to do something for the humidity this is perfect this is advertised as a dry oil but in reality the macadamia nut oil is the 4th ingredient behind 3 silicones the feel this a silicone serum with a slightly oily finish that evaporates very quickly in my hair leaving no greasy residue once applied my hair dries naturally quickly and it is light fluffy in the good way and very shiny i love that the bottle is small it s still a good value because it takes very little to make this work for your hair i would buy again cheerfully 
2013-08|5.0|Macadamia Dry Styling Oil|i used to believe that most drugstore products were inferior but i have been very pleasantly surprised by several of them including this one this is amazing i have bought approximately ten bottles and use it every single time i wash my hair and will continue to do so this is what i wanted the 25 alterna bamboo kendi oil to be but was completely disappointed with that product the organix macadamia dry oil retails for approximately 7 99 and can be found at any drugstore i use it on towel dried hair and usually air dry but always flatiron when it s completely dry i have dry slightly wavy fine to medium hair texture that will get weighed down by heavy products this looks and feels like an oil but i use about a quarter size and it makes my hair smoother softer and super shiny it does not weigh my hair down at all and in fact i sometime put a teeny bit extra on dry hair before i flatiron i will buy this and use this no matter what other products i use love it 
2013-08|5.0|Macadamia Dry Styling Oil|the macadamia styling oil was by far one of my favorite organix products it smelled so heavenly and did a lot to help my hair it was platinum blonde then when i used it in my damp hair and blow dried it i noticed that it wasn t nearly as frizzy and did well as a smoothing agent i really love organix products and frequently use their sea salt spray it is drying on my hair but if i use the macadamia oil to smooth and hydrate it it becomes a wonderful combination of beachy moisturized hair 
2012-08|4.0|Macadamia Dry Styling Oil|i use this on days when i m feeling lazy and don t feel like doing much to my hair in terms of styling just apply a nickel or quarter size amount to damp hair work into your hair and let your hair air dry my curls look shiny and soft and my hair never loses any volume i like the macadamia oil products line healing treatment oil much better but this is a cheap alternative it smells good and never leaves any residue on my clothes or my hat if i wear one my hair doesn t feel sticky so that s a plus also the awapuhi and ginger drying oil is the best imo if you like organix products 
2012-08|3.0|Macadamia Dry Styling Oil|i bought this on sale at the same time as the brazilian keratin dry oil and i preferred those oils on my hair slightly to this one this was ok but i didn t feel i needed both so i returned it the bottle design could be a lot better to prevent waste and messiness but not as bad as some organix products 
2012-08|5.0|Macadamia Dry Styling Oil|this product is great i love it makes hair smooth scent is nice and one doesn t feel the need to wash hands after applying i wear a long ponytail everyday and this product keeps everything lovely would buy again and highly recommend it 
2012-08|3.0|Macadamia Dry Styling Oil|at first i wasn t sure if i liked this because i m used to thicker serums however i ve noticed that it does make my hair really soft i prefer a pump which is why i rated a quot 1 quot for packaging i don t hate this product so i d likely purchase again 
2012-08|5.0|Macadamia Dry Styling Oil|this has the same effect on my hair as the brazilian keratin therapy anti breakage serum this is a great leave in serum for defrizzing and softening my hair it distributes evenly and doesn t make my hair look greasy or weighed down just shinier 
2012-08|4.0|Macadamia Dry Styling Oil|what a great product i put a dime size in my long thick hair before i blow dry and straighten it i always notice a difference in softness and silkiness and it smells great i also put this on the ends of my hair when it s dry to seal split ends my only complaint is that my hair doesn t ever come out shiny with this stuff oh well i still love the way it makes my hair feel 
2012-08|5.0|Macadamia Dry Styling Oil|fabulous i can t say much more then that if i had to use 1 word to conclude my opinion on this product results zero frizzing or exposed split ends great for the desert and super easy to use after washing and conditioning it go s great in damp hair if there is slight frizzing the next day a drop takes the frizz away instantly no greasy residue conclusion my hair is super sleek shiny and manageable i do use the oil as a partner with the shampoo and conditioner all products went beyond expectation 
2012-08|4.0|Macadamia Dry Styling Oil|i have been using this dry oil on my hair all week and i really like it so far i m a little skeptical because it is on the thick side for an oil there is coconut and avocado oil in here in addition to macadamia and so i just had to try it i did notice my hair felt instantly soft my hair is thick and damaged so my hair soaks it up it does coat my hair slightly but i feel like it s in a good protecting kind of way i haven t notice any dryness or breakage on my weak areas on the ends of my hair so i like it for now i think this serum would be amazing if i wore my hair curly natural i straighten my hair everyday and usually thinner serums work better for that but this one i am really liking so far i will update if things change 
2012-08|3.0|Macadamia Dry Styling Oil|i m torn on this one that s why i give it a 3 i can t decide if i like it or not the first thing is it s a heavier oil than i expected in the grocery store i ve purchased macadamia oil for cooking and it s a much thinner oil i know they have to add stuff to make it more suited to hair styling but it was much heavier than i thought it would be contrary to a heavy oil i flat ironed my hair with this and the ends were dry and more split end looking i m not blaming organix for the state of my hair as i m guilty of heavy styling but i d expect a heavy oil like this to smooth my ends other organix hair serums smoothed my ends wonderfully and so does the got 2 b smoothing serums maybe this isn t meant for a person like myself maybe it works well for someone who isn t a heavy styler and hasn t bleached their hair more than once i might buy it again but only to use on damp hair i would then add another product for heat protection on top of the dry styling oil maybe i ll use it to smooth the ends after i ve styled 
2012-08|5.0|Macadamia Dry Styling Oil|i m on my second bottle of this stuff and i absolutely love it this is the first organix product i ve used it leaves my hair so soft and smells so great the bottle is a pain sometimes though the bottle gets oily sometimes the top also isn t that great i use about a quarter size of this and have to close the bottle really fast to make sure it doesn t spill i have long hair close to my belly button and i have days where it will feel damaged than days where it will be healthy due to the thickness i use this stuff everyday and i never have this problem anymore this never gets greasy on me but i m sure if you have thinner hair you would have to use it sparingly my first bottle lasted me almost two months with daily use and there s a good amount of product for the price its about seven dollars at walmart bottom line this is amazing 
2012-08|4.0|Macadamia Dry Styling Oil|i bought this after really liking the awapuhi dry styling oil it turned out to be thicker than the other dry oil which i wasn t expecting it felt a little weird in my hands compared to other serums and oils but it wasn t bad just different the smell is great although i do prefer the other in that area i applied this to damp hair after using the intensive mask from the same line i found it a little sticky and gummy when i first put it in and i took off 1 lippie for that after my hair dried some the feeling totally went away and wow was my hair amazing it was soft hydrated frizz free and straight i have a little bit of a wave that i d usually straighten and this is the first product that really did all those things for me i m thoroughly impressed even though there was that sticky feeling i ll be repurchasing 
2012-08|5.0|Macadamia Dry Styling Oil|picked this up today and just used it have to say i m pleasantly surprised i bought the matching conditioner and shampoo i used all three and just let my hair air dry usually i m still pretty frizzy when i air dry even especially since my coppola express is fading but my hair actually looks soft and shiny didn t weigh my hair down like morroccan oil it s light like alterna kendi oil but at less than half the price 
2012-08|2.0|Macadamia Dry Styling Oil|let me start by saying that i love organix argan oil treatment also i really liked the brand macadamia nut oil however organix s version of macadamia nut oil is not nearly as good as the original at first i loved it i blow dried and flat iron my hair after applying this product post shampoo my hair looked amazing soft bouncy shiny and very healthy by the next morning my hair was a mess it felt like gummy fluffy hay i couldn t re straighten it without tons of fly aways figuring maybe i used too much i washed it out and used a tiny bit same result completely unmanageable the next day the residue built up in my hair so badly that i looked like i had dandruff ugh i will definitely stick with organix argan oil treatment from now on 
2012-08|5.0|Macadamia Dry Styling Oil|i ve never really liked organix products i ve tried the shampoo and conditioners and just didnt feel like it did anything for my hair i love macadamia nut oil products and wanted a cheaper alternative and when i saw this i decided to give it a try i m so glad i did because this is now my hg product my long thick highlighted hair is thanking me now because it makes my hair so silky and shiny i included a description of my hair because im not sure how it will work on people with finer hair but if your hair is completely damaged this stuff is the answer to all your hair care problems plus it smells amazing 
2012-08|5.0|Macadamia Dry Styling Oil|i got a sample of this with the organix macadamia oil shampoo i tried it out for a few days and fell in love organix products are bogof at walgreens till the end of march so i definitely plan on going and picking up a few bottles of this because for the price you can t be beat i do find it a tad bit on the pricer side for a drugstore product but it sure beats the price of the regular macadamia line 
2012-08|4.0|Macadamia Dry Styling Oil|i got this product and organix awapuhi ginger dry styling oil for 7 99 at walgreens buy1get1free i had higher expectations for this product than the other one but this one let me down a bit i really didn t get any spectacular results i tried it one day and only put a small amount it made my hair soft for a while but did not get much shine my hair was back to being very dry the next day it also seemed to weigh my hair down a bit the next time i tried it i used much less and got the same results i still have plenty of product and plan to use the rest by putting a dollop or two in my conditioner for extra conditioning doing that hasn t given me any problems but using this on it s own was very underwhelming won t repurchase but it s worth a try if you like macadamia oil or perhaps find a sample somewhere some products are different depending on people and i can understand that edit okay i have changed my ratings i tried this product one more time and got good results i can only gather that the culprit for the bad results i got was my conditioner not the oil i ve used this product again twice after my review and got great results more toward the results i was looking for it doesn t imo work as great as other oils serums i ve used like argan oil but it left my hair shiny and managable would repurchase 
2012-08|5.0|Macadamia Dry Styling Oil| __reviewtextreadmorev2__ data enableyoutubepreview true data productid 150895 data reviewid 2267119 data text i have extremely long almost to my butt hair amp very thick my hair is dry from a lot of flat ironing and products i have been on an endless search for something that would help heal my hair of the damage to avoid having to cut it all off i have tried nearly everything i had used organix morroccan argan oil hair masque and was not impressed but decided to give them one more shot i couldn t see myself spending loads of money on the actual macadamia brand which also works well every week 30 per bottle i bought the organix macadamia shampoo amp conditioner from my local target store for 6 99 each i also bought the organix macadamia dry style oil leave in treatment i love the smell while washing my hair some may find it over powering but it doesn t stick amp as soon as i put the conditioner in my hair it felt like silk i was so impressed after getting out the shower i let me hair air dry a bit then put in some of the dry macadamia oil flat ironed my hair amp it was so shiny amp soft i got so many compliments on my hair this product does an amazing job for less than half the price of the other brands its a keeper i have extremely long almost to my butt hair amp very thick my hair is dry from a lot of flat ironing and products i have been on an endless search for something that would help heal my hair of div
2012-08|5.0|Macadamia Dry Styling Oil|i must admit i ve hated all the organix products i ve bought this is an exception in that i absolutely loooooove it i find that argan oil even the 100 kind with nothing added makes my hair amazing but then it always turns into a greasy mess this is probably my doing i usually put too much in and i m always touching my hair this stuff works so well with my bad hair manners i never feel like i actually have anything in my hair i use 2 small drops rub my hands together then tissue off some since i always end up with too much then i quot brush quot my hair with my hands fingers from midshaft to the ends focusing on the ends blowdry or air dry my hair ends up looking soft shiny and healthy three things it definitely is not hahaha as of now this is hg for me if you have colored hair that is wavy and medium coarseness i suggest trying this out 
2012-08|5.0|Macadamia Dry Styling Oil|ok i am becoming a fan of the organix line from the start of me buying the morroccan oil line then the awapuhi ginger line and now the macadamia oil line i got this dry styling oil as a sample and was so impressed it smells so sweet and appealing like the nutty flavour of macadamia nut cookies baking on a winter afternoon and the quality of this product it left my old highlighted ends nice and soft and the rest of my feathered do so shiny this product is amazing and now i am torn to decide which of the oils i love the best morroccan awaphui brazilian or now the macadamia hmm i think i will use one every different day no need to take sides they are all wonderful excellent job organix 
2012-08|4.0|Macadamia Dry Styling Oil|i have to pick up every new oil that organix comes out with and i was curious about this one when it showed up at target i think macadamia oil is lighter than argan oil and their last line of argan products was a little too heavy for my hair on some days i still love the argan oil spray on very dry hair but this one seems more fluid and absorbs better into the hair shaft i don t mind that it doesn t spray on and i prefer to use it on damp hair 
2015-08|4.0|Argan Oil Of Morocco Dry Body Oil|i bought the oil for the hair loved it so much that i bought the body oil it smells so good it leaves the body so soft amd silky i pair it with the moroccan lotion by organix love it 
2015-08|1.0|Luxurious Moroccan argan Creme Sheer Opulence Masque|this product was a major disappointment and is what has put me off this brand for good while i haven t had any spectacular results with organix products in the past at the very least they more or less did what they were supposed to do in a mediocre fashion this product not only did nothing to condition my hair but i also experienced more tangles than usual after using it it gave my fine hair the texture of straw and made it knot like crazy i eventually had to slap raw shea butter on my hair and wet comb it carefully to get the developing rat s nest of a knot out i have never had such issues with my hair and i m not particularly fussy about hair products it has to be spectacularly bad to register i used up the bottle and have switched to another conditioner in the last week one day and my hair already feels much better silkier fuller and not tangled i liked the macadamia intensive moisture masque it came in the tub but mostly for the smell and i don t think i will ever buy another organix product again 
